Date,Site,Trap.no,Color,Order,Family,Abundance,Include.in.analyses,Needs.ID,sample.type,ID
5/16/2019,GCH5,10,yellow,Diptera,Sarcophagidae,3,Y,N,vial,4
9/11/2019,GCH5,10,yellow,Diptera,Sarcophagidae,3,Y,N,vial,61
7/30/2019,GCH5,4,yellow,Diptera,Dolichopodidae,4,Y,N,vial,40
7/30/2019,GCH5,10,yellow,Diptera,Dolichopodidae,4,Y,N,vial,42
9/11/2019,GCH5,10,yellow,Diptera,Dolichopodidae,4,Y,N,vial,61
9/25/2019,GCH5,10,yellow,Diptera,Dolichopodidae,4,Y,N,vial,69
5/29/2019,GCH5,8,yellow,Diptera,Sarcophagidae,4,Y,N,vial,11
5/16/2019,GCH5,7,yellow,Diptera,Sarcophagidae,4,Y,N,vial,3
5/29/2019,GCH5,4,yellow,Diptera,Sarcophagidae,4,Y,N,vial,9
7/10/2019,GCH5,4,yellow,Diptera,Sarcophagidae,4,Y,N,vial,34
7/30/2019,GCH5,4,yellow,Diptera,Sarcophagidae,4,Y,N,vial,40
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,4,Y,N,vial,78
8/13/2019,GCH5,1,yellow,Diptera,Dolichopodidae,5,Y,N,vial,47
9/3/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,5,Y,N,vial,93
7/20/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,5,Y,N,vial,86
7/30/2019,GCH5,13,yellow,Diptera,Dolichopodidae,5,Y,N,vial,43
8/28/2019,GCH5,10,yellow,Diptera,Sarcophagidae,5,Y,N,vial,54
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,5,Y,N,vial,76
10/9/2019,GCH5,14,yellow,Diptera,Sarcophagidae,5,Y,N,vial,80
10/9/2019,GCH5,10,yellow,Diptera,Dolichopodidae,6,Y,N,vial,78
9/25/2019,GCH5,4,yellow,Diptera,Dolichopodidae,6,Y,N,vial,67
6/13/2019,GCH5,8,yellow,Diptera,Sarcophagidae,6,Y,N,vial,16
9/25/2019,GCH5,7,yellow,Diptera,Sarcophagidae,6,Y,N,vial,68
10/9/2019,GCH5,13,yellow,Diptera,Dolichopodidae,7,Y,N,vial,79
8/19/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,7,Y,N,vial,91
6/13/2019,GCH5,7,yellow,Diptera,Sarcophagidae,7,Y,N,vial,15
10/9/2019,GCH5,7,yellow,Diptera,Sarcophagidae,7,Y,N,vial,77
9/11/2019,GCH5,7,yellow,Diptera,Dolichopodidae,8,Y,N,vial,60
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,8,Y,N,vial,76
7/30/2019,GCH5,7,yellow,Diptera,Sarcophagidae,8,Y,N,vial,41
9/25/2019,GCH5,13,yellow,Diptera,Dolichopodidae,10,Y,N,vial,70
9/14/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,10,Y,N,vial,96
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,10,Y,N,vial,75
8/19/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,11,Y,N,vial,91
10/9/2019,GCH5,7,yellow,Diptera,Dolichopodidae,11,Y,N,vial,77
7/14/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,12,Y,N,vial,83
10/6/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,12,Y,N,vial,99
10/6/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,14,Y,N,vial,99
7/14/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,14,Y,N,vial,83
10/9/2019,GCH5,1,yellow,Diptera,Dolichopodidae,17,Y,N,vial,75
10/13/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,20,Y,N,vial,102
8/5/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,21,Y,N,vial,89
10/13/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,24,Y,N,vial,102
9/25/2019,GCH5,7,yellow,Diptera,Dolichopodidae,29,Y,N,vial,68
7/20/2020,GCH5,NA,yellow,Diptera,Sarcophagidae,32,Y,N,vial,86
9/14/2020,GCH5,NA,yellow,Diptera,Dolichopodidae,34,Y,N,vial,96
9/11/2019,GCH5,13,yellow,Lepidoptera,Nymphalidae,1,Y,N,pinned,273
8/28/2019,GCH5,7,yellow,Hymenoptera,Sphecidae,1,Y,N,pinned,274
9/25/2019,GCH5,7,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,336
9/25/2019,GCH5,13,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,337
6/11/2019,GCH5,10,yellow,Lepidoptera,Nymphalidae,1,Y,N,pinned,370
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,407
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,408
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,409
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,410
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,415
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,416
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,417
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,418
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,419
10/9/2019,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,420
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,465
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,466
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,467
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,468
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,469
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,470
10/9/2019,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,471
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,511
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,512
10/9/2019,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,513
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,519
10/9/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,573
10/9/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,598
10/9/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,601
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,646
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,655
10/9/2019,GCH5,1,yellow,Diptera,Syrphidae,1,Y,N,pinned,656
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,657
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,658
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,659
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,660
10/9/2019,GCH5,4,yellow,Diptera,Syrphidae,1,Y,N,pinned,661
10/9/2019,GCH5,10,yellow,Hemiptera,Membracidae,1,Y,N,pinned,665
10/9/2019,GCH5,10,yellow,Hemiptera,Cicadellidae,1,Y,N,pinned,670
6/13/2019,GCH5,7,yellow,Hemiptera,Membracidae,1,Y,N,pinned,754
6/13/2019,GCH5,7,yellow,Hemiptera,Membracidae,1,Y,N,pinned,755
6/25/2019,GCH5,7,yellow,Hemiptera,Membracidae,1,Y,N,pinned,756
6/25/2019?,GCH5,4,yellow,Coleoptera,Mordellidae,1,Y,N,pinned,786
6/13/2019,GCH5,7,yellow,Coleoptera,Mordellidae,1,Y,N,pinned,790
10/9/2019,GCH5,1,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1012
10/9/2019,GCH5,1,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1013
10/9/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1021
10/9/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1022
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1023
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1024
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1025
10/9/2019,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1026
10/9/2019,GCH5,1,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,1029
10/9/2019,GCH5,4,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,1032
10/9/2019,GCH5,4,yellow,Hymenoptera,Braconidae,1,Y,N,pinned,1090
10/9/2019,GCH5,10,yellow,Hemiptera,Miridae,1,Y,N,pinned,1091
10/9/2019,GCH5,10,yellow,Hemiptera,Rhyparochromidae,1,Y,N,pinned,1092
10/9/2019,GCH5,7,yellow,Hemiptera,Rhyparochromidae,1,Y,N,pinned,1093
8/8/2018,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1168
8/8/2018,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1179
8/8/2018,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1185
8/8/2018,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1233
8/8/2018,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1238
8/8/2018,GCH5,1,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1246
8/8/2018,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1260
8/8/2018,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1264
8/8/2018,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1269
8/8/2018,GCH5,7,yellow,Hemiptera,Cicadellidae,1,Y,N,pinned,1283
8/8/2018,GCH5,1,yellow,Hymenoptera,Chalcidoidea,1,Y,N,pinned,1315
2018 July,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1334
2018 July,GCH5,1,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1341
2018 July,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1343
2018 July,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1345
2018 July,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1354
2018 July,GCH5,1,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1366
2018 July,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1367
2018 July,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1368
2018 July,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1378
2018 July,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1417
2018 July,GCH5,13,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1438
2018 July,GCH5,13,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1439
2018 July,GCH5,13,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1440
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1441
2018 July,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1464
2018 July,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1465
2018 July,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1466
2018 July,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1467
2018 July,GCH5,1,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1468
2018 July,GCH5,10,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1469
2018 July,GCH5,7,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1470
2018 July,GCH5,7,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1472
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1473
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1481
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1484
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1485
2018 July,GCH5,4,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1486
2018 July,GCH5,7,yellow,Diptera,Sarcophagidae,1,Y,N,pinned,1488
2018 July,GCH5,7,yellow,Hymenoptera,Cynipoidea,1,Y,N,pinned,1580
2018 July,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1589
2018 July,GCH5,4,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1590
2018 July,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1600
8/5/2020,GCH5,1,yellow,Lepidoptera,Hesperiidae,1,Y,N,pinned,1661
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1675
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1676
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1677
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1678
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1679
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1680
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1681
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1682
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1683
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1684
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1685
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1686
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1687
5/16/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1699
5/16/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1700
5/16/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1701
5/16/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1702
5/16/2019,GCH5,10,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1703
5/16/2019,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1704
5/16/2019,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1705
5/16/2019,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1706
5/16/2019,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1726
5/16/2019,GCH5,13,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1727
5/16/2019,GCH5,7,yellow,Diptera,Dolichopodidae,1,Y,N,pinned,1788
5/16/2019,GCH5,7,yellow,Hemiptera,Cicadellidae,1,Y,N,pinned,1800
10/6/2020,GCH5,13,yellow,Hymenoptera,Ichneumonidae,1,Y,N,pinned,1942
10/13/2020,GCH5,10,yellow,Hemiptera,Cercopidae,1,Y,N,pinned,2089
6/13/2019,GCH5,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,GCH5,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/26/2019,GCH5,13,yellow,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/10/2019,GCH5,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/13/2020,GCH5,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/27/2020,GCH6,NA,blue,Hemiptera,Aphididae,1,Y,N,vial,188
6/25/2019,GCH6,3,blue,Diptera,Dolichopodidae,1,Y,N,vial,103
10/7/2019,GCH6,3,blue,Diptera,Dolichopodidae,1,Y,N,vial,170
9/16/2019,GCH6,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,147
6/25/2019,GCH6,12,blue,Diptera,Dolichopodidae,1,Y,N,vial,104
7/29/2019,GCH6,3,blue,Hymenoptera,Formicidae,1,Y,N,vial,124
8/26/2019,GCH6,9,blue,Hymenoptera,Formicidae,1,Y,N,vial,136
8/26/2019,GCH6,9,blue,Hymenoptera,Ichneumonidae,1,Y,N,vial,136
9/16/2020,GCH6,NA,blue,Hemiptera,Miridae,1,Y,N,vial,194
10/7/2019,GCH6,3,blue,Diptera,Muscidae,1,Y,N,vial,170
10/15/2020,GCH6,NA,blue,Diptera,Sarcophagidae,1,Y,N,vial,199
8/26/2019,GCH6,9,blue,Diptera,Sarcophagidae,1,Y,N,vial,136
9/16/2019,GCH6,15,blue,Diptera,Syrphidae,1,Y,N,vial,146
9/22/2019,GCH6,12,blue,Diptera,Syrphidae,1,Y,N,vial,160
9/8/2020,GCH6,NA,blue,Diptera,Syrphidae,1,Y,N,vial,191
7/16/2020,GCH6,NA,blue,Diptera,Syrphidae,1,Y,N,vial,181
10/7/2019,GCH6,3,blue,Diptera,Syrphidae,1,Y,N,vial,171
8/28/2019,GCH6,12,blue,Diptera,Dolichopodidae,2,Y,N,vial,139
9/22/2019,GCH6,12,blue,Diptera,Dolichopodidae,2,Y,N,vial,160
9/16/2019,GCH6,9,blue,Diptera,Dolichopodidae,2,Y,N,vial,145
7/16/2020,GCH6,NA,blue,Diptera,Dolichopodidae,2,Y,N,vial,181
7/29/2019,GCH6,3,blue,Hymenoptera,Ichneumonidae,2,Y,N,vial,124
9/16/2020,GCH6,NA,blue,Diptera,Sarcophagidae,2,Y,N,vial,194
10/17/2020,GCH6,NA,blue,Diptera,Sarcophagidae,2,Y,N,vial,202
9/8/2020,GCH6,NA,blue,Diptera,Sarcophagidae,2,Y,N,vial,191
8/27/2020,GCH6,NA,blue,Diptera,Sarcophagidae,2,Y,N,vial,188
7/16/2020,GCH6,NA,blue,Diptera,Sarcophagidae,2,Y,N,vial,181
9/22/2019,GCH6,15,blue,Diptera,Syrphidae,2,Y,N,vial,161
9/22/2019,GCH6,3,blue,Diptera,Syrphidae,2,Y,N,vial,158
9/16/2020,GCH6,NA,blue,Diptera,Syrphidae,2,Y,N,vial,194
10/17/2020,GCH6,NA,blue,Diptera,Dolichopodidae,3,Y,N,vial,202
10/15/2020,GCH6,NA,blue,Diptera,Dolichopodidae,3,Y,N,vial,199
10/7/2019,GCH6,3,blue,Diptera,Syrphidae,3,Y,N,vial,170
10/17/2020,GCH6,NA,blue,Diptera,Syrphidae,3,Y,N,vial,202
10/15/2020,GCH6,NA,blue,Diptera,Syrphidae,3,Y,N,vial,199
10/7/2020,GCH6,?,blue,Diptera,Syrphidae,3,Y,N,vial,631
9/22/2019,GCH6,6,blue,Diptera,Syrphidae,4,Y,N,vial,159
9/8/2020,GCH6,NA,blue,Diptera,Dolichopodidae,6,Y,N,vial,191
7/29/2019,GCH6,3,blue,Diptera,Dolichopodidae,9,Y,N,vial,124
8/26/2019,GCH6,9,blue,Diptera,Dolichopodidae,14,Y,N,vial,136
8/27/2020,GCH6,NA,blue,Diptera,Dolichopodidae,16,Y,N,vial,188
9/16/2020,GCH6,NA,blue,Diptera,Dolichopodidae,21,Y,N,vial,194
9/16/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,4
9/23/2019,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,6
9/16/2019,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,8
9/16/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,9
9/23/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,11
9/23/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,14
9/16/2019,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,19
9/16/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,20
9/16/2019,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,26
9/16/2019,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,27
9/16/2019,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,52
9/23/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,61
9/16/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,62
9/16/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,65
9/16/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,66
9/16/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,67
9/16/2019,GCH6,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,74
9/16/2019,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,75
9/16/2019,GCH6,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,76
9/16/2019,GCH6,3,blue,Diptera,Syrphidae,1,Y,N,pinned,89
8/28/2019,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,153
8/20/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,158
8/28/2019,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,167
8/28/2019,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,168
8/28/2019,GCH6,6,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,199
8/28/2019,GCH6,9,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,201
6/11/2019,GCH6,12,blue,Hymenoptera,Sphecidae,1,Y,N,pinned,211
7/9/2019,GCH6,12,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,220
10/7/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,328
10/7/2019,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,329
6/11/19?,GCH6,12,blue,Diptera,Dolichopodidae,1,Y,N,pinned,524
6/11/2019,GCH6,12,blue,Diptera,Syrphidae,1,Y,N,pinned,639
6/11/19?,GCH6,12,blue,Hemiptera,Cicadellidae,1,Y,N,pinned,673
6/11/19?,GCH6,12,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,691
6/11/19?,GCH6,12,blue,Diptera,Dolichopodidae,1,Y,N,pinned,712
6/25/19?,GCH6,3,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,734
10/22/2018,GCH6,3,blue,Diptera,Sarcophagidae,1,Y,N,pinned,909
10/22/2018,GCH6,3,blue,Hymenoptera,Ichneumonidae,1,Y,N,pinned,946
10/22/2018,GCH6,3,blue,Diptera,Drosophilidae,1,Y,N,pinned,949
10/3/2018,GCH6,3,blue,Diptera,Dolichopodidae,1,Y,N,pinned,980
10/3/2018,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1037
10/3/2018,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1041
10/3/2018,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1043
10/3/2018,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1044
10/3/2018,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1045
10/3/2018,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1049
10/3/2018,GCH6,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1051
10/3/2018,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1054
10/3/2018,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1056
10/3/2018,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1058
10/3/2018,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1061
10/3/2018,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1062
10/3/2018,GCH6,6,blue,Diptera,Syrphidae,1,Y,N,pinned,1071
8/8/2018,GCH6,3,blue,Diptera,Bombyliidae,1,Y,N,pinned,1298
10/15/2020,GCH6,6,blue,Lepidoptera,Lycaenidae,1,Y,N,pinned,1632
10/7/2020,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1637
10/13/2020,GCH6,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1643
10/7/2020,GCH6,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1644
10/7/2020,GCH6,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1645
10/7/2020,GCH6,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1646
10/7/2020,GCH6,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1648
10/7/2020,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1650
10/7/2020,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1653
10/7/2020,GCH6,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,1654
9/16/2020,GCH6,3,blue,Hymenoptera,Sphecidae,1,Y,N,pinned,2049
7/22/2020,GCH6,15,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,2160
9/8/2020,GCH6,12,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,2167
9/8/2020,GCH6,12,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,2173
7/16/2020,GCH6,15,blue,Hymenoptera,Scoliidae,1,Y,N,pinned,2179
8/27/2020,GCH6,6,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,2249
7/16/2020,GCH6,9,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,2262
7/16/2020,GCH6,12,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,2267
9/16/2020,GCH6,9,blue,Hymenoptera,Crabronidae,1,Y,N,pinned,2274
8/8/2018,GCH6,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/8/2018,GCH6,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/8/2018,GCH6,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/8/2018,GCH6,12,blue,Hymenoptera,Megachilidae,1,Y,N,pinned,NA
9/6/2018,GCH6,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/6/2018,GCH6,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/3/2018,GCH6,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/3/2018,GCH6,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/3/2018,GCH6,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/11/2019,GCH6,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/11/2019,GCH6,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/11/2019,GCH6,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/11/2019,GCH6,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,GCH6,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,GCH6,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
